-2.46, -495.735,-490.444,-485.054,-479.56,-473.96,-468.251,-462.43,-456.494,-455.595,-457.592,-459.576,-461.547,-463.505,-465.45,-467.382,-469.302,-471.21,-473.105,-474.988,-476.86,-478.719,-480.566,-482.401,-484.225,-486.038,-487.839,-489.629,-491.407,-493.175,-494.932,-496.677,-498.412,-500.137,-501.85,-503.554,-505.246,-506.929,-508.601,-510.264,-511.916,-513.558,-515.191,-516.814,-518.427,-520.031,-521.625,-523.209,-524.785,-526.351,-527.908,-529.456,-523.909,-514.455,-504.946,-495.38,-485.759,-476.08,-466.344,-456.551,-446.698,-436.787,-426.816,-416.785,-406.694,-396.541,-386.327,-376.05,-365.711,-355.308,-344.841,-334.31,-323.713,-313.051,-302.322,-291.526,-280.663,-269.731,-258.73,-247.66,-236.519,-225.308,-214.025,-202.669,-191.241,-179.739,-168.162,-156.511,-144.783,-132.979,-121.097,-109.138,-97.0993,-84.9811,-72.7823,-69.1761,-70.0671,-70.9407,-71.7976,-72.6381,-73.4627,
-2.4, -495.688,-490.397,-485.005,-479.511,-473.91,-468.2,-462.378,-456.441,-455.611,-457.608,-459.592,-461.562,-463.52,-465.465,-467.398,-469.318,-471.225,-473.121,-475.004,-476.875,-478.734,-480.581,-482.416,-484.24,-486.053,-487.854,-489.643,-491.422,-493.189,-494.946,-496.692,-498.426,-500.151,-501.864,-503.568,-505.26,-506.943,-508.615,-510.278,-511.93,-513.572,-515.205,-516.827,-518.441,-520.044,-521.638,-523.223,-524.798,-526.365,-527.922,-529.469,-523.827,-514.373,-504.863,-495.298,-485.676,-475.997,-466.26,-456.466,-446.613,-436.701,-426.73,-416.698,-406.606,-396.453,-386.238,-375.961,-365.621,-355.218,-344.75,-334.218,-323.621,-312.958,-302.229,-291.433,-280.568,-269.636,-258.635,-247.564,-236.423,-225.211,-213.927,-202.571,-191.142,-179.639,-168.062,-156.409,-144.681,-132.877,-120.994,-109.034,-96.9949,-84.8759,-72.6765,-69.1834,-70.0742,-70.9477,-71.8044,-72.6447,-73.4692,
-2.34, -495.642,-490.349,-484.957,-479.462,-473.86,-468.15,-462.327,-456.388,-455.627,-457.624,-459.607,-461.578,-463.536,-465.481,-467.413,-469.333,-471.241,-473.136,-475.019,-476.89,-478.749,-480.596,-482.431,-484.255,-486.067,-487.868,-489.658,-491.436,-493.204,-494.96,-496.706,-498.441,-500.165,-501.879,-503.582,-505.274,-506.957,-508.629,-510.291,-511.944,-513.586,-515.218,-516.841,-518.454,-520.058,-521.652,-523.236,-524.812,-526.378,-527.935,-529.483,-523.746,-514.292,-504.781,-495.215,-485.592,-475.913,-466.176,-456.381,-446.528,-436.615,-426.643,-416.611,-406.519,-396.365,-386.15,-375.872,-365.531,-355.128,-344.659,-334.127,-323.529,-312.866,-302.136,-291.339,-280.474,-269.541,-258.539,-247.468,-236.326,-225.113,-213.829,-202.472,-191.042,-179.539,-167.961,-156.308,-144.579,-132.774,-120.891,-108.93,-96.8904,-84.7708,-72.5708,-69.1907,-70.0813,-70.9547,-71.8112,-72.6514,-73.4758,
-2.28, -495.595,-490.302,-484.909,-479.412,-473.81,-468.099,-462.275,-456.335,-455.643,-457.639,-459.623,-461.594,-463.551,-465.496,-467.429,-469.348,-471.256,-473.151,-475.034,-476.905,-478.763,-480.611,-482.446,-484.27,-486.082,-487.883,-489.672,-491.451,-493.218,-494.975,-496.72,-498.455,-500.179,-501.893,-503.596,-505.288,-506.971,-508.643,-510.305,-511.957,-513.6,-515.232,-516.855,-518.468,-520.071,-521.665,-523.25,-524.825,-526.391,-527.948,-529.496,-523.665,-514.21,-504.699,-495.132,-485.509,-475.829,-466.092,-456.296,-446.442,-436.529,-426.557,-416.524,-406.431,-396.277,-386.061,-375.783,-365.442,-355.037,-344.569,-334.035,-323.437,-312.773,-302.043,-291.245,-280.38,-269.446,-258.444,-247.371,-236.229,-225.016,-213.731,-202.373,-190.943,-179.439,-167.861,-156.207,-144.478,-132.672,-120.788,-108.827,-96.786,-84.6658,-72.4651,-69.198,-70.0885,-70.9616,-71.818,-72.6581,-73.4823,
-2.22, -495.548,-490.254,-484.86,-479.363,-473.76,-468.048,-462.223,-456.282,-455.659,-457.655,-459.639,-461.609,-463.567,-465.512,-467.444,-469.364,-471.271,-473.166,-475.049,-476.92,-478.778,-480.625,-482.461,-484.284,-486.097,-487.897,-489.687,-491.465,-493.233,-494.989,-496.734,-498.469,-500.193,-501.907,-503.61,-505.302,-506.985,-508.657,-510.319,-511.971,-513.613,-515.246,-516.868,-518.481,-520.085,-521.679,-523.263,-524.839,-526.404,-527.962,-529.509,-523.584,-514.128,-504.617,-495.05,-485.426,-475.745,-466.007,-456.211,-446.357,-436.443,-426.47,-416.437,-406.344,-396.189,-385.972,-375.694,-365.352,-354.947,-344.478,-333.944,-323.345,-312.68,-301.949,-291.151,-280.285,-269.351,-258.348,-247.275,-236.132,-224.918,-213.633,-202.275,-190.844,-179.339,-167.76,-156.106,-144.376,-132.569,-120.685,-108.723,-96.6816,-84.5607,-72.3593,-69.2053,-70.0956,-70.9686,-71.8249,-72.6648,-73.4889,
-2.16, -495.502,-490.207,-484.812,-479.314,-473.71,-467.997,-462.171,-456.229,-455.675,-457.671,-459.655,-461.625,-463.583,-465.527,-467.46,-469.379,-471.286,-473.181,-475.064,-476.935,-478.794,-480.64,-482.476,-484.299,-486.111,-487.912,-489.702,-491.48,-493.247,-495.003,-496.749,-498.483,-500.207,-501.921,-503.624,-505.316,-506.999,-508.671,-510.333,-511.985,-513.627,-515.259,-516.882,-518.495,-520.098,-521.692,-523.277,-524.852,-526.418,-527.975,-529.523,-523.503,-514.047,-504.535,-494.967,-485.343,-475.662,-465.923,-456.127,-446.272,-436.358,-426.384,-416.35,-406.256,-396.101,-385.884,-375.604,-365.262,-354.857,-344.387,-333.853,-323.253,-312.588,-301.856,-291.057,-280.191,-269.256,-258.252,-247.179,-236.035,-224.821,-213.535,-202.176,-190.745,-179.239,-167.66,-156.005,-144.274,-132.467,-120.582,-108.619,-96.5772,-84.4556,-72.2536,-69.2126,-70.1028,-70.9756,-71.8317,-72.6715,-73.4954,
-2.1, -495.455,-490.16,-484.764,-479.265,-473.66,-467.946,-462.119,-456.177,-455.691,-457.687,-459.671,-461.641,-463.598,-465.543,-467.475,-469.395,-471.302,-473.197,-475.079,-476.95,-478.809,-480.655,-482.491,-484.314,-486.126,-487.927,-489.716,-491.494,-493.262,-495.018,-496.763,-498.498,-500.222,-501.935,-503.638,-505.331,-507.013,-508.685,-510.347,-511.999,-513.641,-515.273,-516.896,-518.509,-520.112,-521.706,-523.29,-524.865,-526.431,-527.988,-529.536,-523.422,-513.965,-504.453,-494.884,-485.26,-475.578,-465.839,-456.042,-446.186,-436.272,-426.298,-416.263,-406.169,-396.013,-385.795,-375.515,-365.172,-354.766,-344.296,-333.761,-323.161,-312.495,-301.763,-290.964,-280.097,-269.161,-258.157,-247.083,-235.939,-224.724,-213.437,-202.078,-190.645,-179.139,-167.559,-155.904,-144.172,-132.364,-120.479,-108.515,-96.4728,-84.3506,-72.1479,-69.2199,-70.1099,-70.9826,-71.8386,-72.6782,-73.502,
-2.04, -495.409,-490.113,-484.716,-479.216,-473.61,-467.895,-462.067,-456.124,-455.707,-457.703,-459.686,-461.657,-463.614,-465.559,-467.491,-469.41,-471.317,-473.212,-475.094,-476.965,-478.824,-480.67,-482.505,-484.329,-486.141,-487.942,-489.731,-491.509,-493.276,-495.032,-496.778,-498.512,-500.236,-501.949,-503.652,-505.345,-507.027,-508.699,-510.361,-512.013,-513.655,-515.287,-516.909,-518.522,-520.125,-521.719,-523.304,-524.879,-526.445,-528.001,-529.549,-523.341,-513.883,-504.371,-494.802,-485.176,-475.494,-465.755,-455.957,-446.101,-436.186,-426.211,-416.177,-406.081,-395.925,-385.707,-375.426,-365.083,-354.676,-344.205,-333.67,-323.069,-312.403,-301.67,-290.87,-280.002,-269.066,-258.061,-246.987,-235.842,-224.626,-213.339,-201.979,-190.546,-179.04,-167.459,-155.803,-144.07,-132.262,-120.376,-108.412,-96.3684,-84.2456,-72.0422,-69.2272,-70.1171,-70.9896,-71.8455,-72.685,-73.5086,
-1.98, -495.362,-490.065,-484.668,-479.167,-473.56,-467.844,-462.016,-456.071,-455.723,-457.719,-459.702,-461.673,-463.63,-465.574,-467.53,-469.831,-472.108,-474.363,-476.595,-478.803,-480.989,-483.153,-485.294,-487.413,-489.51,-491.585,-493.638,-495.67,-497.68,-499.669,-501.637,-503.584,-505.511,-507.417,-509.303,-511.169,-513.015,-514.841,-516.648,-518.435,-520.204,-521.953,-523.684,-525.396,-527.09,-528.766,-527.091,-519.93,-509.591,-498.898,-487.835,-478.692,-470.649,-462.874,-455.356,-448.081,-436.709,-424.085,-413.697,-403.975,-394.256,-384.54,-374.826,-365.114,-355.405,-345.699,-335.994,-326.291,-316.591,-306.891,-297.194,-287.497,-277.801,-268.105,-258.41,-248.714,-239.017,-229.319,-219.619,-209.918,-200.213,-190.505,-180.794,-171.078,-161.357,-151.612,-141.641,-131.423,-120.948,-110.207,-99.1868,-87.8776,-76.2669,-64.342,-61.6003,-62.3543,-62.181,-62.0101,-61.8415,-61.6754,
-1.92, -530.021,-530.021,-530.02,-530.02,-530.019,-530.019,-530.019,-530.018,-531.327,-533.086,-533.073,-531.036,-529.064,-527.155,-525.306,-523.514,-521.777,-520.093,-518.459,-516.874,-515.335,-514.029,-515.514,-516.987,-518.449,-519.899,-521.338,-522.766,-524.182,-525.586,-526.98,-526.596,-523.77,-520.922,-518.053,-514.988,-506.343,-497.448,-488.294,-478.869,-469.161,-459.159,-448.848,-438.216,-427.246,-415.924,-404.233,-392.153,-379.668,-366.755,-353.394,-345.317,-339.532,-333.941,-328.534,-323.303,-318.24,-313.337,-308.587,-303.983,-299.521,-295.192,-290.993,-286.917,-282.96,-279.117,-275.384,-271.757,-268.231,-264.803,-261.218,-251.897,-242.675,-233.551,-225.016,-216.548,-208.006,-199.391,-190.988,-183.231,-175.339,-167.312,-158.991,-150.359,-141.399,-132.09,-122.413,-112.345,-101.861,-90.9359,-79.5401,-67.6427,-55.2099,-42.2045,-38.5202,-38.3445,-38.1711,-38,-37.8314,-37.6652,
-1.86, -530.02,-530.019,-530.019,-530.019,-530.018,-530.018,-530.018,-530.017,-531.341,-533.1,-534.782,-536.392,-537.934,-539.413,-540.833,-542.196,-541.984,-539.028,-536.131,-533.29,-530.505,-527.773,-525.093,-522.464,-516.852,-508.883,-500.907,-492.926,-484.938,-476.944,-467.923,-456.495,-444.934,-433.239,-421.407,-409.435,-398.195,-387.766,-377.033,-365.984,-354.604,-342.879,-330.793,-318.33,-305.472,-292.202,-278.498,-264.341,-249.707,-234.574,-218.914,-211.982,-208.454,-205.045,-201.749,-198.56,-195.475,-192.487,-189.594,-186.792,-184.076,-181.443,-178.955,-176.648,-174.362,-172.102,-169.94,-167.762,-165.569,-163.361,-161.137,-158.898,-156.644,-154.375,-152.092,-149.794,-147.482,-145.156,-142.815,-140.461,-138.094,-135.713,-133.319,-130.912,-128.492,-121.648,-110.109,-98.2289,-85.9931,-73.3857,-60.39,-46.9883,-33.1618,-18.8906,-14.9264,-14.6308,-14.342,-14.0597,-13.8217,-13.6555,
-1.8, -530.018,-527.034,-521.749,-516.35,-510.833,-505.194,-499.43,-493.535,-489.72,-486.761,-483.875,-481.06,-476.814,-466.584,-456.348,-446.106,-435.857,-425.601,-415.337,-405.065,-394.784,-384.494,-374.195,-363.886,-353.567,-343.239,-332.9,-322.551,-312.192,-301.822,-291.441,-281.05,-270.649,-260.238,-249.816,-239.384,-228.943,-218.492,-208.032,-197.563,-187.086,-176.601,-166.108,-155.609,-145.103,-134.591,-124.074,-113.554,-103.029,-92.5019,-81.9724,-78.7893,-77.1492,-75.4996,-73.8403,-72.1712,-70.4922,-68.8033,-67.1043,-65.3952,-63.6758,-61.9461,-60.206,-58.4554,-56.6942,-54.9223,-53.1395,-51.3459,-49.5413,-47.7256,-45.8986,-44.0604,-42.2107,-40.3496,-38.4767,-36.5922,-34.6958,-32.7874,-30.867,-28.9344,-26.9895,-25.0321,-23.0622,-21.0797,-19.0843,-17.0761,-15.0548,-13.0204,-10.9726,-8.91148,-6.83677,-4.74837,-2.64614,-0.529956,-0.00243057,-0.00245416,-0.00247683,-0.00249858,-0.00251943,-0.00253941,
-1.74, -495.177,-489.876,-484.476,-478.971,-473.361,-467.641,-461.809,-455.86,-446.945,-437.076,-427.272,-417.533,-407.857,-398.244,-388.693,-379.205,-369.778,-360.411,-351.105,-341.858,-332.67,-323.541,-314.469,-305.455,-296.497,-287.596,-278.75,-269.96,-261.224,-252.542,-243.914,-235.339,-226.817,-218.347,-209.929,-201.562,-193.246,-184.98,-176.764,-168.597,-160.479,-152.41,-144.389,-136.416,-128.489,-120.61,-112.777,-104.99,-97.2486,-89.5524,-81.901,-78.7752,-77.1351,-75.4854,-73.826,-72.1568,-70.4777,-68.7887,-67.0896,-65.3804,-63.6609,-61.9311,-60.1909,-58.4402,-56.6789,-54.9069,-53.1241,-51.3303,-49.5256,-47.7098,-45.8827,-44.0444,-42.1946,-40.3334,-38.4604,-36.5758,-34.6793,-32.7708,-30.8503,-28.9176,-26.9725,-25.0151,-23.0451,-21.0624,-19.067,-17.0586,-15.0372,-13.0027,-10.9548,-8.89353,-6.8187,-4.73019,-2.62784,-0.511534,-0.00227103,-0.00229308,-0.00231426,-0.00233458,-0.00235407,-0.00237274,
-1.68, -495.131,-489.829,-484.428,-478.923,-473.311,-467.591,-461.757,-455.808,-446.859,-436.991,-427.187,-417.448,-407.773,-398.161,-388.611,-379.123,-369.696,-360.33,-351.025,-341.778,-332.591,-323.462,-314.391,-305.377,-296.42,-287.519,-278.674,-269.884,-261.149,-252.468,-243.84,-235.266,-226.744,-218.275,-209.857,-201.49,-193.174,-184.909,-176.693,-168.527,-160.41,-152.341,-144.32,-136.347,-128.421,-120.542,-112.71,-104.923,-97.1822,-89.4864,-81.8354,-78.7611,-77.1209,-75.4711,-73.8116,-72.1423,-70.4632,-68.7741,-67.0749,-65.3656,-63.646,-61.9161,-60.1758,-58.425,-56.6636,-54.8915,-53.1086,-51.3148,-49.5099,-47.694,-45.8669,-44.0284,-42.1786,-40.3172,-38.4442,-36.5594,-34.6628,-32.7542,-30.8336,-28.9007,-26.9556,-24.998,-23.0279,-21.0452,-19.0496,-17.0411,-15.0196,-12.9849,-10.937,-8.87559,-6.80064,-4.71201,-2.60954,-0.493116,-0.00211692,-0.00213748,-0.00215722,-0.00217617,-0.00219433,-0.00221174,
-1.62, -495.084,-489.782,-484.38,-478.874,-473.262,-467.54,-461.706,-455.755,-446.773,-436.906,-427.103,-417.364,-407.689,-398.078,-388.529,-379.041,-369.615,-360.25,-350.944,-341.699,-332.512,-323.383,-314.313,-305.299,-296.343,-287.443,-278.598,-269.808,-261.074,-252.393,-243.766,-235.192,-226.671,-218.202,-209.784,-201.418,-193.103,-184.838,-176.623,-168.457,-160.34,-152.272,-144.251,-136.279,-128.353,-120.475,-112.643,-104.856,-97.1159,-89.4204,-81.7698,-78.747,-77.1068,-75.4569,-73.7973,-72.1279,-70.4487,-68.7594,-67.0602,-65.3508,-63.6311,-61.9011,-60.1608,-58.4099,-56.6483,-54.8761,-53.0931,-51.2992,-49.4943,-47.6782,-45.851,-44.0124,-42.1625,-40.301,-38.4279,-36.543,-34.6463,-32.7376,-30.8169,-28.8839,-26.9387,-24.981,-23.0108,-21.0279,-19.0322,-17.0236,-15.002,-12.9672,-10.9191,-8.85765,-6.78258,-4.69383,-2.59126,-0.474703,-0.00196824,-0.00198735,-0.00200571,-0.00202333,-0.00204022,-0.0020564,
-1.56, -495.038,-489.735,-484.332,-478.825,-473.212,-467.489,-461.654,-455.703,-446.687,-436.82,-427.018,-417.28,-407.606,-397.995,-388.446,-378.959,-369.534,-360.169,-350.864,-341.619,-332.433,-323.305,-314.235,-305.222,-296.266,-287.366,-278.522,-269.733,-260.999,-252.318,-243.692,-235.118,-226.598,-218.129,-209.712,-201.347,-193.032,-184.767,-176.552,-168.387,-160.27,-152.203,-144.183,-136.21,-128.285,-120.407,-112.576,-104.79,-97.0495,-89.3545,-81.7042,-78.733,-77.0926,-75.4426,-73.783,-72.1135,-70.4341,-68.7448,-67.0455,-65.336,-63.6162,-61.8862,-60.1457,-58.3947,-56.6331,-54.8607,-53.0776,-51.2836,-49.4786,-47.6625,-45.8351,-43.9965,-42.1464,-40.2848,-38.4116,-36.5266,-34.6298,-32.721,-30.8002,-28.8671,-26.9218,-24.964,-22.9936,-21.0106,-19.0149,-17.0062,-14.9844,-12.9495,-10.9013,-8.83971,-6.76454,-4.67566,-2.57297,-0.456304,-0.00182499,-0.00184271,-0.00185973,-0.00187607,-0.00189174,-0.00190674,
